station_id,time,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag,longitude,latitude,altitude
,UTC,m,m,m,,degrees_east,degrees_north,m
Castletownbere,2016-11-08T16:45:00Z,1.748,1.748,-0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T17:00:00Z,1.738,1.738,-0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T17:15:00Z,1.718,1.718,-0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T17:30:00Z,1.738,1.738,-0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T17:45:00Z,1.738,1.738,-0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T18:00:00Z,1.758,1.758,-0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T18:15:00Z,1.808,1.808,-0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T18:30:00Z,1.818,1.818,-0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T18:45:00Z,1.918,1.918,-0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T19:00:00Z,1.988,1.988,-0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T19:15:00Z,2.018,2.018,-0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T19:30:00Z,2.138,2.138,-0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T19:45:00Z,2.218,2.218,-0.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T20:00:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T20:15:00Z,2.368,2.368,-0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T20:30:00Z,2.458,2.458,-0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T20:45:00Z,2.568,2.568,0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T21:00:00Z,2.628,2.628,0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T21:15:00Z,2.738,2.738,0.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T21:30:00Z,2.828,2.828,0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T21:45:00Z,2.888,2.888,0.4,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T22:00:00Z,2.978,2.978,0.49,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T22:15:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T22:30:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T22:45:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T23:00:00Z,3.108,3.108,0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T23:15:00Z,3.128,3.128,0.64,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T23:30:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-08T23:45:00Z,3.098,3.098,0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T00:00:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T00:15:00Z,3.018,3.018,0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T00:30:00Z,2.988,2.988,0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T00:45:00Z,2.938,2.938,0.45,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T01:00:00Z,2.858,2.858,0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T01:15:00Z,2.818,2.818,0.33,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T01:30:00Z,2.728,2.728,0.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T01:45:00Z,2.598,2.598,0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T02:00:00Z,2.548,2.548,0.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T02:15:00Z,2.448,2.448,-0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T02:30:00Z,2.338,2.338,-0.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T02:45:00Z,2.298,2.298,-0.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T03:00:00Z,2.188,2.188,-0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T03:15:00Z,2.098,2.098,-0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T03:30:00Z,2.038,2.038,-0.45,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T03:45:00Z,1.918,1.918,-0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T04:00:00Z,1.858,1.858,-0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T04:15:00Z,1.808,1.808,-0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T04:30:00Z,1.718,1.718,-0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T04:45:00Z,1.708,1.708,-0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T05:00:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T05:15:00Z,1.668,1.668,-0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T05:30:00Z,1.688,1.688,-0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T05:45:00Z,1.658,1.658,-0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T06:00:00Z,1.658,1.658,-0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T06:15:00Z,1.698,1.698,-0.79,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T06:30:00Z,1.688,1.688,-0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T06:45:00Z,1.708,1.708,-0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T07:00:00Z,1.798,1.798,-0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T07:15:00Z,1.838,1.838,-0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T07:30:00Z,1.888,1.888,-0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T07:45:00Z,1.978,1.978,-0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T08:00:00Z,2.048,2.048,-0.44,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T08:15:00Z,2.138,2.138,-0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T08:30:00Z,2.198,2.198,-0.29,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T08:45:00Z,2.308,2.308,-0.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T09:00:00Z,2.438,2.438,-0.05,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T09:15:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T09:30:00Z,2.628,2.628,0.14,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T09:45:00Z,2.728,2.728,0.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T10:00:00Z,2.808,2.808,0.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T10:15:00Z,2.878,2.878,0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T10:30:00Z,2.948,2.948,0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T10:45:00Z,2.988,2.988,0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T11:00:00Z,3.008,3.008,0.52,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T11:15:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T11:30:00Z,3.088,3.088,0.6,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T11:45:00Z,3.098,3.098,0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T12:00:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T12:15:00Z,3.098,3.098,0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T12:30:00Z,3.058,3.058,0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T12:45:00Z,2.968,2.968,0.48,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T13:00:00Z,2.948,2.948,0.46,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T13:15:00Z,2.858,2.858,0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T13:30:00Z,2.758,2.758,0.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T13:45:00Z,2.718,2.718,0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T14:00:00Z,2.598,2.598,0.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T14:15:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T14:30:00Z,2.448,2.448,-0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T14:45:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T15:00:00Z,2.238,2.238,-0.25,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T15:15:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T15:30:00Z,1.998,1.998,-0.49,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T15:45:00Z,1.958,1.958,-0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T16:00:00Z,1.818,1.818,-0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T16:15:00Z,1.758,1.758,-0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T16:30:00Z,1.708,1.708,-0.78,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T16:45:00Z,1.608,1.608,-0.88,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T17:00:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T17:15:00Z,1.498,1.498,-0.99,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T17:30:00Z,1.448,1.448,-1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T17:45:00Z,1.428,1.428,-1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T18:00:00Z,1.408,1.408,-1.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T18:15:00Z,1.458,1.458,-1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T18:30:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T18:45:00Z,1.478,1.478,-1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T19:00:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T19:15:00Z,1.548,1.548,-0.94,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T19:30:00Z,1.568,1.568,-0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T19:45:00Z,1.628,1.628,-0.86,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T20:00:00Z,1.668,1.668,-0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T20:15:00Z,1.778,1.778,-0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T20:30:00Z,1.898,1.898,-0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T20:45:00Z,2.008,2.008,-0.48,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T21:00:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T21:15:00Z,2.248,2.248,-0.24,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T21:30:00Z,2.318,2.318,-0.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T21:45:00Z,2.418,2.418,-0.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T22:00:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T22:15:00Z,2.608,2.608,0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T22:30:00Z,2.718,2.718,0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T22:45:00Z,2.878,2.878,0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T23:00:00Z,2.938,2.938,0.45,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T23:15:00Z,2.998,2.998,0.51,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T23:30:00Z,3.118,3.118,0.63,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-09T23:45:00Z,3.108,3.108,0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T00:00:00Z,3.078,3.078,0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T00:15:00Z,3.178,3.178,0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T00:30:00Z,3.148,3.148,0.66,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T00:45:00Z,3.108,3.108,0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T01:00:00Z,3.158,3.158,0.67,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T01:15:00Z,3.098,3.098,0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T01:30:00Z,3.058,3.058,0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T01:45:00Z,3.018,3.018,0.53,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T02:00:00Z,2.898,2.898,0.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T02:15:00Z,2.838,2.838,0.35,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T02:30:00Z,2.748,2.748,0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T02:45:00Z,2.648,2.648,0.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T03:00:00Z,2.568,2.568,0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T03:15:00Z,2.448,2.448,-0.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T03:30:00Z,2.368,2.368,-0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T03:45:00Z,2.278,2.278,-0.21,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T04:00:00Z,2.118,2.118,-0.37,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T04:15:00Z,2.068,2.068,-0.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T04:30:00Z,1.928,1.928,-0.56,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T04:45:00Z,1.828,1.828,-0.66,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T05:00:00Z,1.778,1.778,-0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T05:15:00Z,1.688,1.688,-0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T05:30:00Z,1.618,1.618,-0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T05:45:00Z,1.578,1.578,-0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T06:00:00Z,1.488,1.488,-1.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T06:15:00Z,1.468,1.468,-1.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T06:30:00Z,1.458,1.458,-1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T06:45:00Z,1.418,1.418,-1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T07:00:00Z,1.448,1.448,-1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T07:15:00Z,1.458,1.458,-1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T07:30:00Z,1.518,1.518,-0.97,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T07:45:00Z,1.578,1.578,-0.91,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T08:00:00Z,1.588,1.588,-0.9,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T08:15:00Z,1.668,1.668,-0.82,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T08:30:00Z,1.728,1.728,-0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T08:45:00Z,1.778,1.778,-0.71,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T09:00:00Z,1.898,1.898,-0.59,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T09:15:00Z,2.018,2.018,-0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T09:30:00Z,2.128,2.128,-0.36,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T09:45:00Z,2.228,2.228,-0.26,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T10:00:00Z,2.368,2.368,-0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T10:15:00Z,2.488,2.488,0.0,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T10:30:00Z,2.588,2.588,0.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T10:45:00Z,2.668,2.668,0.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T11:00:00Z,2.808,2.808,0.32,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T11:15:00Z,2.918,2.918,0.43,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T11:30:00Z,2.988,2.988,0.5,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T11:45:00Z,3.108,3.108,0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T12:00:00Z,3.178,3.178,0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T12:15:00Z,3.168,3.168,0.68,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T12:30:00Z,3.228,3.228,0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T12:45:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T13:00:00Z,3.238,3.238,0.75,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T13:15:00Z,3.258,3.258,0.77,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T13:30:00Z,3.248,3.248,0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T13:45:00Z,3.178,3.178,0.69,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T14:00:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T14:15:00Z,3.068,3.068,0.58,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T14:30:00Z,2.958,2.958,0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T14:45:00Z,2.878,2.878,0.39,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T15:00:00Z,2.788,2.788,0.3,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T15:15:00Z,2.668,2.668,0.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T15:30:00Z,2.568,2.568,0.08,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T15:45:00Z,2.418,2.418,-0.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T16:00:00Z,2.298,2.298,-0.19,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T16:15:00Z,2.178,2.178,-0.31,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T16:30:00Z,2.018,2.018,-0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T16:45:00Z,1.928,1.928,-0.56,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T17:00:00Z,1.828,1.828,-0.66,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T17:15:00Z,1.748,1.748,-0.74,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T17:30:00Z,1.658,1.658,-0.83,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T17:45:00Z,1.568,1.568,-0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T18:00:00Z,1.478,1.478,-1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T18:15:00Z,1.428,1.428,-1.06,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T18:30:00Z,1.368,1.368,-1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T18:45:00Z,1.318,1.318,-1.17,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T19:00:00Z,1.308,1.308,-1.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T19:15:00Z,1.328,1.328,-1.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T19:30:00Z,1.338,1.338,-1.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T19:45:00Z,1.368,1.368,-1.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T20:00:00Z,1.418,1.418,-1.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T20:15:00Z,1.448,1.448,-1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T20:30:00Z,1.508,1.508,-0.98,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T20:45:00Z,1.568,1.568,-0.92,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T21:00:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T21:15:00Z,1.788,1.788,-0.7,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T21:30:00Z,1.868,1.868,-0.62,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T21:45:00Z,1.998,1.998,-0.49,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T22:00:00Z,2.148,2.148,-0.34,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T22:15:00Z,2.258,2.258,-0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T22:30:00Z,2.368,2.368,-0.12,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T22:45:00Z,2.518,2.518,0.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T23:00:00Z,2.648,2.648,0.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T23:15:00Z,2.758,2.758,0.27,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T23:30:00Z,2.898,2.898,0.41,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-10T23:45:00Z,3.058,3.058,0.57,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T00:00:00Z,3.148,3.148,0.66,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T00:15:00Z,3.208,3.208,0.72,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T00:30:00Z,3.288,3.288,0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T00:45:00Z,3.358,3.358,0.87,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T01:00:00Z,3.378,3.378,0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T01:15:00Z,3.378,3.378,0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T01:30:00Z,3.438,3.438,0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T01:45:00Z,3.428,3.428,0.94,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T02:00:00Z,3.378,3.378,0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T02:15:00Z,3.388,3.388,0.9,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T02:30:00Z,3.338,3.338,0.85,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T02:45:00Z,3.218,3.218,0.73,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T03:00:00Z,3.138,3.138,0.65,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T03:15:00Z,3.038,3.038,0.55,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T03:30:00Z,2.908,2.908,0.42,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T03:45:00Z,2.798,2.798,0.31,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T04:00:00Z,2.668,2.668,0.18,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T04:15:00Z,2.508,2.508,0.02,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T04:30:00Z,2.418,2.418,-0.07,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T04:45:00Z,2.258,2.258,-0.23,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T05:00:00Z,2.108,2.108,-0.38,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T05:15:00Z,2.018,2.018,-0.47,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T05:30:00Z,1.878,1.878,-0.61,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T05:45:00Z,1.728,1.728,-0.76,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T06:00:00Z,1.688,1.688,-0.8,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T06:15:00Z,1.598,1.598,-0.89,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T06:30:00Z,1.478,1.478,-1.01,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T06:45:00Z,1.448,1.448,-1.04,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T07:00:00Z,1.388,1.388,-1.1,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T07:15:00Z,1.338,1.338,-1.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T07:30:00Z,1.338,1.338,-1.15,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T07:45:00Z,1.328,1.328,-1.16,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T08:00:00Z,1.358,1.358,-1.13,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T08:15:00Z,1.378,1.378,-1.11,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T08:30:00Z,1.458,1.458,-1.03,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T08:45:00Z,1.538,1.538,-0.95,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T09:00:00Z,1.558,1.558,-0.93,0.0,-9.9034,51.6496,0.0
Castletownbere,2016-11-11T09:15:00Z,1.678,1.678,-0.81,0.0,-9.9034,51.6496,0.0
